,City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
138,1651591,Amahai,50,ID,1658474141,69,-3.3333,128.9167,79.63,7.83
139,962367,Richards Bay,30,ZA,1658474142,74,-28.783,32.0377,69.17,2.1
140,174448,Abu Kamal,0,SY,1658474142,26,34.4506,40.9171,91.98,14.5
141,500004,Rybinsk,4,RU,1658474143,52,58.0446,38.8426,72.25,5.97
142,3372472,Vila Franca do Campo,99,PT,1658474143,84,37.7167,-25.4333,67.19,1.92
143,2562247,Marsaxlokk,20,MT,1658474144,74,35.8419,14.5431,84.07,2.3
144,6255012,Flinders,59,AU,1658474144,82,-34.5833,150.8552,60.39,7.0
145,1855540,Naze,54,JP,1658473859,74,28.3667,129.4833,79.72,12.77
146,3393692,Itarema,77,BR,1658474145,77,-2.9248,-39.9167,76.91,12.17
147,3671901,Pore,96,CO,1658474145,93,5.7272,-71.9947,69.94,1.77
148,3592086,Ocós,100,GT,1658474146,83,14.5094,-92.1933,75.38,5.99
149,3379316,Lethem,24,GY,1658474146,93,3.3803,-59.7968,72.77,5.75
150,1513064,Nurobod,0,UZ,1658474147,9,40.9056,69.8023,104.14,9.17
151,2638867,St Albans,75,GB,1658474064,80,51.75,-0.3333,66.04,8.05
152,1518980,Shymkent,0,KZ,1658474148,7,42.3,69.6,108.19,8.95
153,1484892,Zyryanskoye,33,RU,1658474149,73,56.8306,86.6258,69.75,13.67
154,6170031,Tuktoyaktuk,98,CA,1658474149,71,69.4541,-133.0374,51.93,10.89
155,2240449,Luanda,7,AO,1658474148,79,-8.8368,13.2343,67.62,5.3
156,2146219,Hervey Bay,100,AU,1658474150,90,-25.2986,152.8535,62.85,26.42
157,5859699,College,75,US,1658474150,79,64.8569,-147.8028,59.32,0.0
158,3662762,Porto Velho,0,BR,1658474151,94,-8.7619,-63.9039,71.65,0.0
159,3356832,Henties Bay,0,NA,1658474151,42,-22.116,14.2845,67.26,3.83
160,3579925,St. George's,100,GD,1658474152,77,12.0564,-61.7485,80.87,11.97
161,2137773,Vao,100,NC,1658474152,89,-22.6667,167.4833,74.08,18.97
162,3430863,Mar del Plata,0,AR,1658474153,66,-38.0023,-57.5575,48.87,3.44
163,2027042,Batagay-Alyta,80,RU,1658474154,46,67.8006,130.4114,74.14,9.6
